review,class
"BORING! Not a single pole in the place so the girls amble on to the stage as if they just woke up. They walk from one side of the stage to the next doing nothing because they might trip and break the ankle. There is no pole on the stage thus nothing to hold on to to try to bust some moves.This place is pretentious and over priced. The girls there have no talent and don't really care.
",0
"Worst place I've ever been to    No service or women. I would never come in this place ever again.  Women are not attractive and staff is even worse.Beer is almost $8 with no girls in sight.  What a joke.  This place is the worst place I've ever been to and I've been all over the world.
",0
"Usually I really like this place and go often BUT I had a rotten experience here last night that has ruined my opinion of this place forever. I went with a friend at night and ordered drinks. I gave a card and ID for my tab and my friend paid for drinks with cash as he got them. At the end of the night My friend checked out and then I paid the bill. I then found out that our waitress was billing my friends drinks to my tab while she's pocketing cash from my friend.I had to sign for the bill and the manager essentially told me to take a long walk off a short pier. Usually this place quite good but at night it turns to a den of thieves.
",0
"1 star is generous.  They literary had 3 cigars for sale.
",0
"Pure ghetto.  They lure you in with the temptation of a raffle ticket for a cash drawing to take place ""any minute"".  So you come inside with your ""winning ticket"".  Nothing to do while waiting except select one of the few slot machines in this tiny joint and slide some cash in.  Then here comes the cocktail waitress.  Order is placed, and drink delivered.  Time for the tip.  Well, I always tip and did this time.  However another guy nearby wasn't going to tip, apparently.  So the waitress stands there for like 90 seconds after delivering the drink with her hand stuck out.....just standing there by this guy.   She refused to just walk away.  The guy finally says something like he'll take care of her next time around.  That really pisses her off and she spouts an obscene comment, then abruptly turns, walks away, and starts slamming things.  First time I've ever witnessed anything like that.I guess this must be part of the Fremont Street Experience too !  ha ha
",0
"First of all, the place is a hole, and not in a good way. I wouldn't mind so much except I had an issue with the security guard who pinpointed me as ""trouble"" i suppose since it was Halloween and I was wearing a HAT that looked like a lion- it's a hat for CHILDREN. Perhaps I scared him, but he told me in order to remain in this establishment I'd have to remove my hat. I found this to be interesting since there were PLENTY of people inside of the casino wearing hats and not being asked to take theirs off. Many were in costume. Many were extremely shady looking, but he just passed by them without a second glance. Maybe he really dislikes lions. Either way, he pissed me off. Thanks to the cocktail waitress for the 2 free beers- she was pleasant at least.
",0
"Oooof.  Had a rough time here last night.  Here's how it started.  I looked at the menu at their specialty cocktails and saw one that tickled my fancy: The Naughty Lemonade, made of simply TY KU and lemonade.  We went to the bar, and here is how the conversation went:""Hi, I'll have a Naughty Lemonade.""(Waitress scrunches face) ""Huh""""A Naughty Lemonade.""""What's that""""Ummm, it's on your menu.  It's TY KU and lemonade.""""What's TY KU  I don't think we have that.""""It's that green bottle right behind you.""""Ohhh, this must be something new.""""No, it's been around a couple of years and like I said, it's on your menu mixed with lemonade.""(Waitress opens the bottle and smells it) ""Do you want to smell it before you try it""""Ummm, no, I've had it before, that's why I ordered it.""""Do you want to try a sip""""Ok, you know what  Forget it, I'll just have a vodka and Sprite.""""Ok, a cranberry vodka coming up.""""NO, a vodka and SPRITE.""""Oh, ok.""And that's just how it started.  Other incidents:- We were done with our drinks, sitting there with empty glasses.  She comes over and says, ""Oh, did you guys want another round or something""- My friends were playing the machines for a good hour and she didn't comp them any drinks (usually customary if you play the machines at the bar) until they asked about it.  Then she said she didn't realize they had played...even though she cashed out their machine.  - My friend ordered a Johnnie Walker, and she gave him the JW Black without asking if he wanted the upsell.  When he called her on that after we looked at the bill, she said, ""Oh, I thought you said you wanted the black.""  Noooope, never came out of his mouth any of the times he ordered it.By the end of the night, we had about 4 different receipts because we kept finding mistakes with our bill and she had to keep changing it.  It was exasperating and frustrating.
",0
"if you like good service, good food and a nice atmosphere, BJs is not for you. If your number one priority is cheap food and drinks, then this is a good choice. They get one star for the $4.75 patron margarita, but it took over 30 minutes to get it and the first time they brought me a gin and tonic. I was a little worried since it took so long to get my drink in the first place. Even the people who only ordered beers had to wait 30 minutes. They have 1 bartender and don't let the wait staff go behind the bar to get any drinks. They have a decent menu of bar type food and the food was ok, but half of the table had finished their food before the other half got theirs. The group I was with in Vegas loved it though and went every night! I reluctantly went a second time but begged off after that1
",0
"I don't usually write reviews and bad ones at that but here we are. I question what this place is a dive bar A sports bar A lounge on one side with pool tables and a liquor store Whatever the case their happy hour is cheap drinks so that's a plus (and what the 1 star is for) other then that the food is good but there's nothing special ( I had the caprese salad), I could make it all for 18 the price and better ingredients. the ambiance is blah and smokey so again my home would be more entertaining. The blonde bartender won't let you get a word out so I recommend you flag someone else down. Good luck with checks, you will have 10 of them at the end of the night with anyone that served you anything.
",0
"I would give this place 0 stars if I could.Right now I am in my room at the Wynn Encore. I taxi'ed out with a few friends all the way to Mandalay bay to experience Red Square.They're earliest closing time is 2am. We arrived at their front door to Red Square at 12:55. THEY WERE CLOSED. Door locked. We saw someone leave so we entered inside. The ladyhostess came up to us, I asked if they were still open. She replied with a rude tone "" no, we're closed"". I asked why they advertised a 2am closing time. She replied quickly ""its clean up hour""Couldn't you clean AFTER 2 am WTF, why don't you post 1am closing on Weds night. Instead of every website listing 2am as a closing time. That is the most unprofessional encounter I've had in Las Vegas. Even hookers have more professionalism than that. Thank you for wasting our time, money and 3 cab rides there.I seriously doubt I'll ever stay at Mandalay Bay, or any of my friends.Thank you Wynn Encore for the comp'ed rooms.
",0
"I loved it when I was there. The staff was very friendly and the decor was so interesting. I had the prawns - they were a bit bland but not awful. Until I woke up with food poisoning. I was so sick I could not move - I had to change my flight out of Vegas and stay an extra day just to recover. Be very careful. The meal was quite expensive and I am disgusted to think of what the kitchen must look like for me to get so sick.
",0
"OKay- first off- this place does have some good martini's and what not, but this review is not for their ownership of good alcohol....it is for the food.  This was not Russian Food.  I came to this place because some one had posted on yelp that they had a true russian menu.  I really didnt see that at all.  Their menu was just like every other food menu in a restaurant in vegas that is trying to be swanky.  Yeah tuna tartare and steak topped with things- you know what I am talking about.So the food was really not russian fare- and the food that we did have wasnt even good!  I got the butterfish dish- i mean u cant really go wrong with butterfish-but they did.  It was disgusting.  It was served in like a bright red sauce- that stained my lips even-so gross.Very disappointing dining experience :(
",0
"Disregard their posted hours because they do too!Wifey and I made the trek from the Hilton, all the way to Mandalay Bay to visit our favorite vodka bar, only to find out that they decided to close an hour early. According to the girl that came rushing to the door, Red Square closes whenever they want depending on how busy they are! Don't advertise your closing time when in reality it doesn't matter at all!
",0
"Went back a week ago to try this place again.  The hostess was rude, lazy and useless and did not fit a ""Russian"" restaurant.  We were ready to spend $150 for two at this place and they could not even do the simple job of making us feel welcomed.
",0
".... Sorry, but the Red Square is not good anymore.  The food is tired and poor quality.  I had the worst lobster bisque in my life.  The Calamari was icky and the main courses were even worse.   They need a refresh...... I feel bad giving it a one star because our server was wonderful.
",0
"I attended a work dinner here at Red Square at Mandalay. The waitstaff was friendly but very inept. They delivered a wine that was two years more recent than ordered and continued to bungle. The stroganoff was not as food as the hamburger helper version. I'd avoid this place, especially for the money.
",0
"I read somewhere that this was the best bar in Las Vegas and when I went to finally try it I don't see how that could be.  It was a Friday night at around 11:30 or 12 am and we were met at the entrance with someone with their hand up saying that they were closed. A bar in Vegas closed at 12 am in Vegas  There were like 20 people in the bar. Long story short I will never go there again.
",0
"China Grill Mgmt sold its stake in Red Square to Light Group, because Mandalay Bay is having Light Group take over  a number of their restaurants in their ""restaurant row"". No more China Grill. No more ""Red White & Blue"". And no more ""happy hours"" or ""specials"", particularly at Red Square.I loved Red Square's ""Cavihour"", a cheap happy hour (cheap for the Strip) where you got a 12 oz of american caviar with the fixin's (blinis, creme fraische, toast points, shallots, it was terrific) for the price of 2 shots (or cocktails) of Russian vodka. It was so much fun. Cheesy, yes, but fun.But tonight, I found out, the Cavihour is dead. As are all happy hours previously run by China Grill Mgmt, at Red Square.We are very sad locals.So long live Cavihour! We shall never return to Red Square.
",0
"All show. Don't go.The food is just so so.  The service is atrocious. When we asked if the poor service was due to short staffing that evening we were told no.  We got no apology or explanation.
",0
"I'm not going to rate this for the crowd that it draws since that can change depending on the day of the week.It has a nice rooftop view, but venue decor is not as nice as mix or foundation room.But the main reason for the one star-  we ordered effen raspberry chilled, and the bartender mistakenly (i hope) uses sky vodka, and than adds a little effen raspberry.  When askes about it, she said she knew what she 'knows what she's doing'.  well if she 'knew' what she was doing that's shady, using cheaper vodka and saying it's the better stuff.  And if she made the mistake, why not just own up to it, and at the very least pour new rounds.
",0
"This place is a joke.Id rather be at Tao or Pure.The maloofs really know what class is. Britneys classy!hahano thanks.thats all.
",0
"worst music, horrible strobes that cause drunk people to bounce into me every second and then the wait to LEAVE.What kind of club has a freakin wait to get out  A bad one that's where!!We waited over thirty minutes to get the fuck out of there.Best bet is to fake a seizure from all those freaking strobes!CRAPPY!!!!
",0
"You suck Paul Pierce!  What a major cock-blocker.....  Guess what dog - none of the staff at either the Playboy Club or Moon likes your ass so don't bother coming back.  What  You don't want people taking your picture  Then stay out the hell out the club and stop mackin on the girls in our group chump!  Aren't you married with children or something  All that's unecessary dude...And what are you so ""agitated"" about when you got pulled over 2 hours later...That pro you left with didn't give you a rub and tug  The only thing that probably got blown that night was the breathalyzer machine when LVPD pulled your dumbass over and should have arrested you for a DUI or DWB - whichever.  You've got no class.
",0
"If you like to support a dishonest staff that tries to get the girls you are with into their club by telling you they'll get your group in free, only to wait for an hour, because of a slow elevator entrance, to be charged full price anyways after they escort your ladies in free, and then go hang out in a sausage fest, then this is the club for you!Heaven forbid anyone in your group insist that they live up to their word either or they'll just call security to come and toss them out.I dont mind paying entrance for a club but I DO mind being hustled and then watching an arrogant staff treat my friend like dirt once he calls them on it.... The one redeeming quality about this club is that it has a great view of the strip but it isnt worth a disorganized staff that cant stay on the same page with each other regarding entrance, a dance floor full of dudes, and just a generally indignant attitude.  I went to Lavo and Rain during my stay and in comparison, I can confidently say I wont be heading back to Moon ever again.
",0
"First, why would you go to this club which has a tiny dancefloor as opposed to Rain.Don't be fooled by the bouncers and doormen here, they will waste your time and feed you lies.  These morons which are probably high school drop outs, are very unprofessional.The promoters at this club should just quit because they need to learn how to have a good girl to guy ratio. Plus, who was the retard that made one of the barriers to the club by coming into an elevator firstSo if you do enjoy this club, you most likely are either getting hustled or prefer hairy cylindrical objects forced in your mouth. Also, my friend who went  to this club got her behind grabbed by a guy who already had a girlfriend.
",0
"I must have been there on a bad night (Sunday) because there were not actually any people there. Even the free bottle of vodka did not help the situation. It did have a good view of the strip, but that only entertained me for about 3 minutes. Drank our vodka and then moved on to Lavo...THAT is where the people were.
",0
"Ok, I know that some people really love this club, but I am not one of those people!  If I had to pay to get in to this club, I would still have asked for my money back.  There was 3 lines that were long as hell (that's to be expected in Las Vegas).  There were several people getting by saying that they knew a guy naed Raul.  The club was over populated and the music was horrible!!!  The most up to date song they played came out in 2002!  Having to go up to the 53rd floor was cool at first, but trying to get down made me feel like a prisoner!  I had 4 girls in my group and they wouldn't let all of us on the elevator.  One person was held back (literally).  We were only there for about an hour.  If you have anything else to do, do it!!!!
",0
"Man, from reading these reviews I really though Moon was gonna be awesome but it sucked.  Maybe it was just an off night there, but it just seemed like a lamer version of Rain (also in the Palms).  It is just one boring room with a dance floor.  We had bought VIP All-Access passes and were told that they basically meant nothing and we had to wait in the line with everybody else (these are the $85 blue wrist bands, don't bother buying them).  Also a bouncer watched a drunk guy basically dump a drink all over me and my boyfriend, and didn't do anything about it.  Then the elevator mass (you could not call it a line) was out of control, but luckily we pushed through and were able to get on the next train out of Moon.  Thank god.
",0
"I usually hit this place on Thursdays which is usually pretty dead.  Went this time on a Friday and it was wack.  I don't know what was up with this crowd, but my friends described it as ""busted guy land.""  I think this guy was trying to slip something in my drink until my husband showed up and he ran away.  I keep giving this place a chance, but I'm done.  Oh and let's not forget the chick fight on the dancefloor...very classy.
",0
"Wondered into this place looking for some mixed drinks.  The bartender told us they were known for they fruity drinks, but not margaritas.  He could mix any juice with vodka.  We left.
",0
"A few weeks ago, a few friends and myself rolled in here to check this place out.  I walked up to the bar and immediately ordered a bottled beer, which cost about 4 bucks which I thought was a little steep. I then proceeded to glance around the bar and almost immediately realized that we had made a poor decision. I'm no xenophobe, but a cursory glance of the bar area led me to believe that I was in the middle of a UN convention in uptown Charlotte.  I have no problems with ""gays and gangbangers"" as reviewer Jason L referenced, but it is definitely not my crowd.The bar is undersized, old, dirty, and generally an undesirable place to congregate.  Other reviews have commented on the attractiveness of the bartenders and I will not deny that, but if your sole reason for going to a bar is for the attractive women that work there, then I recommend going over to the establishment on E. Morehead St.Needless to say, I will not be going back to this place.
",0
"You may end up here on Sat night if all the other area bars are busy.I'm not going to come down too hard on this place because it wasn't my choice to come here. One of the locals led a group of guys here initially just to have 'one shot'. He lives in the Avenue and knows the bar owner and several of the staff.  We got quick and efficient service at a great priceand ended up staying for a few rounds of beers after a round of shots.This place is rough, watch your back, There is a lot of drama and the kind of place where testosterone mixed with alcohol can make for a volatile mix.
",0
"What the hell, Phil's Tavern Every time I come here (usually before a show), things just don't work out. I wanted them to, but they just didn't.FOOD: The only food I've tried here were the jalapano poppers, and then I never tried anything here again. How do you burn something in a deep fryer Normally I'd just be impressed, but I was hungry. DRINKS: Their drink specials are nothing to write home about. The dirty martini was weak, and the tiny, shrivelled, Spanish olives skewerd on a coffee stir did not impress. At least it was only $5. Unfortunately, the Corona of the person I was with only cost fifty cents less than that. $4.50 for a warm Corona Do not want.SERVICE: Nice, but few and far between.ATMOSPHERE: Dank, dirty, sticky... these are only a few of the descriptors for this place. I fear the day where I will have no choice but to use the facilities here.Overall: Don't waste your time and money. I hear there's better places in this area, I just need to find them.
",0
"Paul and Chad could not be more right. This place is THE dive bar of Charlotte. Looks and feels as greasy and grimy as it smells. I had no idea they served food until these reviews mentioned it. I do not even know if they have a bathroom. I frequent a lot of the uptown bars for a few drinks before it's time to go home every weekday. I went to Phil's a total of 3 times. The first time I went I got 2 beers, drank them, attempted to pay but was told they can't run my card without at least $10 ran, so after ordering a shot to bring my bill up to par, I paid and left. I assume this is why a bottled 12oz is $4 and Miller Lite is always on 'special'. No one said anything other than ""hi, whatcha drinkin"", ""another one"" and ""that's all for ya"". The second time, it was trivia night. It seemed fun so I took a few pics of the place, the bartender, people playing trivia and the specials board. I paid for my beers with cash and left. I went back a few days later and was quickly ""greeted"" by the brontosaurus behind the bar. ""I heard you were taking pictures of us the last time you were here. You are not welcome here and need to leave."" Now I've been kicked out of bars before, but it's because I did something wrong (got in a fight, threw up somewhere, etc), so this was a first. There were 2 people at the bar who quickly looked up and started looking me up and down. Thinking there was no good way to explain myself monosyllabically enough for her to understand, I said ""yes ma'am"" and took my leave, laughing at the situation. Everything would have been fine except as I was leaving I overheard her mumble ""pervert"". In hindsight I can see where I may have used poor judgement, or should have asked if it was ok first. And for that I am sorry. But she did not even attempt to speak to me before publicly jumping to conclusions she ""heard"" insinuating I was taking lewd pictures for my own personal pleasure. The bartenders are nothing except a lifeless ordinary, working to earn cash and doing a bad job at trying. There are other establishments near here that offer more for less, with decent conversation and pleasant aromas. For as slow as this place always seemed to be, I can't imagine why the staff are quick to judge. But perhaps that's the normal clientele that frequents this establishment, and I can see why. I obviously will never be back. If you do not want to be looked at and judged when you walk in and then talked about disparagingly when you leave, stay as far away from here as possible. There are MUCH better places that will give you fantastic service, and a conversation for a fraction of your overall cost.
",0
"This place is terrible , never go here ever. It was 5 people in there I ordered some wings and the bar wench forgot about me. It took an hour to get my mediocre wings.
",0
"So we have had an ant in our drink, watched bartenders touch people's food and a bouncer refused to kick out a guy who showed His junk to girls. Classiest place ever.
",0
"I'm so over T-Bones.I used to relish the thought of hanging out on their big deck on one of the first warm days of the year, treating myself to their yummy grilled chicken salad or wings--the only 2 things on their menu that I liked.  I was even willing to tolerate the funky smell of the main restaurant on my way out to the deck.  But the last 3 times I've been to T-Bones, the food and service have been awful.  And they changed the menu, removing the grilled chicken breast salad that I liked.  The sweet tea was almost as clear as water, and painfully sweet--undrinkable.I'm sorry, T-Bones.  We tried to make it work, but it takes two.  Please stop relying on the fact that you're the only place (I know of) in the area where you can eat the water's edge.  It's just not enough to keep us coming anymore.  You actually have to serve good food and decent drinks.
",0
"T-Bones is well below average. Starting with the drinks. Tea was very weak and the glasses were very small. Appetizer, hot wings, were mediocre at best. Not hot and sorta greasy. Wife got salad, which was unimpressive and a little wilted. Wife had filet, which she described as  a poor cut of meat, tough with gristle. I got a ribeye, if you could call it that. It appeared to be pan fried, as is was greasy. It was a very poor cut of meat, with much fat and gristle. Sweet potato was good, except it was very small.   Service was good, as we were in a group of 12.  Glasses were kept full and service prompt. Cost is hard to believe! You pay for a choice cut of meat and get Waffle House food.  I went to this place probably 15 years ago. Was not impressed then. Has gotten worse. Not inclined to go to places were they have to have armed police officers on duty for the protection of their patrons.   This placed is off the list. Will not return!
",0
"Service was good, but food NOT.  You don't realize how awful the food really is until about 30 minutes after you have eaten it.  5 of us eat there tonight, we each had different items, pasta, fish and chips, potato skins, combination of vegetable sides, a sandwich, and other items.   Everything was GREAZY and salty.  But you don't realize how much grease until 15-30 minutes after eating when your skin gets oily, you feel sludgy, thirsty, and loose your energy.  I don't know what grease or ingredients they use, but it's terrible.  We all went home after and didn't feel like doing anything after this.I've been there before for beer on the deck, the beer is good, but don't eat the food.  Contrary to many of the other reviews, the service was very good.  Meghan was our waitress.
",0
"Unfortunately this is the only place on Lake Wylie to eat when you are out on your boat other than a snack bar. The deck and the boat docks are the only reason they are still in business. If you want a drink order beer or wine. The drinks are watered down and shots are limited because the premium liquor selections are limited.  The food leaves a lot to be desired.  We ordered the smoked chicken quesadilla, mozzarella cheese sticks and a burger because we thought it would be hard to mess that up. We were wrong.  The chicken had some artifical smoke flavor added and that was the only flavor.  The filling ingredients were not evenly distributed so there were areas overloaded and areas with nothing. The cheese sticks were a lukewarm frozen product, the marina was much hotter and appears to be a frozen product nuked in little cups because the plastic was melting.  The hamburger was not seasoned and mediocre.  The fries were mushy and limp.   On top of all this the place appears grungy and dated.  The place is falling apart and obviously being run into the ground in an attempt to just milk every possible dime out of it. This is the last chance we are giving this place.  Hopefully everyone will also give up on it so a decent place can be moved in, but I think the building is beyond saving at this point.
",0
"I never realized how gross this place was, until I went sober with a group of 13 from work. Yes, it is great to be on the lake, but the place needs some major renovations. The inside smells horrible... like old and soggy and dusty. I ordered a salad with salmon which was disgusting. I think the salmon took on the flavor of the smell of the inside which was nasty. I have enjoyed the chicken quesadilla and drinks before, but that's about it. Actually, I forgot, their Sunday brunch is pretty good and they do a bloody Mary bar that is good too. Don't take a large group because they act like accommodating you is painful. They also took forever when the restaurant seemed fairly dead. They need to remodel and hire a new chef to re-write the menu because you cannot beat the location. They also need more boat slips... it always fills up fast on the weekend!
",0
"Great atmosphere and location, but the food is sad, just sad. Won't be coming back. It's fine if you want to enjoy a few beers by the water, but don't come hungry.
",0
"Food and decor are horrific. Only redeeming factor is its location; well that and the fact that it's closed 8 hours a day.....
",0
"I feel as though I needed to write this review. This is just tragic that such a prime  location on the lake has terrible food, service, and if that isn't enough, even their drinks are so so...live in town and never been happy with the food. Only up is the location!!! Do not waste $$ on food!! I have had Ribs: too soft and drenched in BBQ sauceFish sandwich: fish sticks.. Brown lettuce Hamburger: dry bun, no flavor..Wings: the worst, slimy And others as well.. You've been warned!!Best and only thing is good music, nice deck w water views and drinks on a summer night or day.. Live music is fun.. Awesome for hanging out w drinks.. Not a food place
",0
"Disappointed! Menu looked good but very expensive. The food was average. I can see no justification for their prices. Our main entrees were delivered to the table before our appetizer and salads. I can understand having problems if it's busy but it wasn't. I'm very disappointed in everything about this restaurant. We won't be coming back unless we have to, and if we do, we'll make sure we eat somewhere else first.
",0
"This is the worst example of a ""Steakhouse"" ever.  The owner is a self righteous fool that loves to cause trouble if you give feedback.  Lousy place on Lake wylie, sc
",0
"Horrible service.  We went for ""Taco Tuesday.""  We waited for nearly 15 minutes before walking up to the bar to ask if we could get some service.  ""I thought you were helped"" the lady grunted at me as she took our order.  She was the only bar keep in the place.  Must have an Alzheimer's style memory. Nearly 10 minutes later our drinks showed up.  We witnessed others get their food that had ordered after we did.  We ordered the taco special, so being ""Taco Tuesday,"" one would think these would be readily available.  Finally after 12 hour, we got our food tossed on the table.  The personable waitress didn't notice our drinks were empty, so I had to walk the glasses to the bar to get them refilled.  While waiting quietly, some Harley- riding local came in and he was greeted like royalty.  He barged right in front of me and he got served pronto. The bar tender went to him like files to a fresh pile of doo.   Thanks.Looks like the only way you'll get served here is if you are known by the employees, ride a Harley, have more tattoos than stripper convention or poor hygiene.The food was decent. At  $5.75 for a taco, the price was awesome.  I'd go back if it weren't for the lousy service.  Maybe I should buy  a new Electra-Glide next time I want a taco.
",0
"This place was gross and depressing.  We live nearby, but I will avoid ever going back.  We went to Taco Tuesday and were greeted with horrible service and even worse food.  I did not come here expecting anything nice or classy, so even with low expectations I left feeling slightly down and depressed from this sad place.
",0
"I had gone to Eagles crest for lunch a few times and decided to take my family, from out of town, one weekend. When we arrived, there was a sign on the front door saying that it was customer appreciation day. We Bought a round of drinks and found a table to sit at. Other patrons were going through the food line which was set up at the pool table.  But my sister-in-law went To get a veggie plate, One of the female staff came from around the bar and slapped the plate out of her hand And told us that we were not welcome there. We finished our drinks and left. As we were leaving we checked the sign on door again to see if it was marked private party, but it was not. After that experience I will never go back to Eagles Crest.
",0
"If I could give the Harmony less than one star, I would. I live in the Shenk-Atwood neighborhood, so I'm not writing as an outsider. I've been to the Harmony many times, but I'm finally done being abused by the notoriously unfriendly owner, bartenders and waitstaff at the Harmony. The Harmony is worse than Seinfeld's Soup Nazi because there's no irony or humor in being treated the way the employees here treat their customers. I won't get into specifics. I can only say that I take pride in my neighborhood. My wife and I frequent those establishments that understand that they are part of a community and treat their paying customers as such. The Harmony is a black mark on our neighborhood, and I am ashamed that unsuspecting visitors to the quaint east side should have to endure the abusive, disrespectful and generally unapologetic service at this establishment. If you scroll down you'll read other comments about the owner's girlfriend who is now manager. The last time I was in there with a group of friends, she couldn't have been more rude or insulting. When we all said we wouldn't be back, she merely shrugged her shoulders. If you're visiting the East Side, there are plenty of other places that serve great food with friendly service. Alchemy, Mickey's, Wilson's, The Weary Traveller all come to mind as places that will make you feel and taste the love on the East Side.  If you're a masochist, be sure to head on over The Harmony for your daily dose of abuse. You've been warned. You certainly won't catch me sitting at this bar ever again.
",0
"The unfriendly atmosphere at The Harmony Bar is its biggest failing.  At first I thought it was just sarcastic ""Soup Nazi"" humor, but soon realized that the prevalent hostile attitude there is genuine and that it trickles down from management to employees, customers, and even performers.  I've seen bar managers there either berate customers directly or berate the bartenders who then have to try very hard not to pass that negativity on to customers.Also, it's downright embarrassing to be an audience member there when the bar mistreats the band.  I once saw a Harmony bar manager preempt an encore performance by turning on the overhead lights, jumping up on the stage, and literally grabbing the mike from a performer to announce that the show's over and that everybody has to finish their drinks and leave.  I was floored.  It was the first time I'd ever seen anyone kick a band off the stage just because they wanted to close their bar early.  The kitchen staff works hard, and the food is decent.  Unfortunately, this is the only bar I've ever been to in Madison where I've been asked to pay for my dinner tab up front.  (There are lots of other bars that also don't take credit cards, but they still let you run a tab.) It made me wonder if they didn't trust me to close out my tab or if they were hoping my tip would be better prior to experiencing their poor service.In short, even on occasions when they book national acts, it's not worth going there if you're going to encounter hostility when you want something from the bar.  There are too many other fun places to go in Madison for anyone to have to put up with the miserable buzz killing atmosphere that prevails at The ""Harmony"".
",0
"I see that all the negative reviews for this business have been flagged. To those thinking of trying this establishment: READ THE FLAGGED REVIEWS. You will have a far more balanced and accurate assessment.
",0
"Who is flagging down all the one-star reviews for The Harmony Bar To anyone considering patronizing this establishment: read the flagged reviews.
",0
"The service is absolutely horrible. The staff is rude and acts put out by your mere presence!
",0
"Beer selection is ok. Good room for seeing bands - sound was great. However, majority of the male staff here is unapologetically rude & disrespectful. Aging sports neanderthals that could care less that you're there.  Don't waste your time - spend your money at Mickey's Tavern or Crystal Corner instead.
",0
"I didn't like this place.First, the service is slow.Second, the food is not that good.Gyros are below the average and chicken is too greasy! I don't wanna talk about fries...So, this place is so overrated!
",0
"OK, another bad Geovanti's experience, again!This time I ordered a ""famous"" calzone. However, the servbice is still sooo slow. Aprrox. 15 mins after my order, I asked the guy on the cashier about the situation, and he told me back ""It'll be ready in 2 mins"" and after another 15 mins, he said the calzone is ready. Gee...Also, I do not recommend you to go there for a ""dine-in"" dinner, coz people usually have a party in downstairs and make noise... your dinner would become a disaster...PS: The taste of calzone is nearly perfect, but it doesn't change my thoughts about this place.Thumbs down!!! Again!!! Unfortunately!!!
",0
"I made the mistake of reading the reviews of this place and deciding to order food online. I had eaten at Geovanti's once before and was underwhelmed to say the least.  But who can turn down amazing chicken strips WELL, it took over an hour and a half to get the order and once it arrived, it was soggy and lukewarm.  Yuck.  I can tell you that I will never order from Geovanti's again.If you are at the restaurant, its 2 am, and you're drunk, then the food here is ok and the wait for it won't seem too long. Under those conditions, I say go for it.  Otherwise, stay away.
",0
"I really do like their chicken strips.  My previous review is still accurate, but the last time I went, the management change shows and the new service staff is slow and inefficient.  The place was always borderline sketchy, but with the new folks it seems to have plummeted and I recently saw their Champaign county restaurant inspection reports, and they have been failing them with pretty egregious offenses.Don't get me wrong, most restaurants have issues and even fail these inspections, but issues with hot water, spoiled foods, and pests....I won't be headed back anytime soon.
",0
"Let's start this review by saying that when we are at that point, my girlfriend and I will be going to Jos. A. Bank for mine and my groomsman's suits.  Allow me to give you a numbered breakdown of the issues we encountered when renting from Men's Wearhouse to be the groomsmen in our friends wedding.1- They never contacted us after the fitting after saying there would be a followup call.  The other groomsmen and I had to follow up repeatedly to get an answer as to when our tuxedos would arrive and the staff were very short with our honest questions over the phone.2- They sent two of our tuxedos to Homestead when we asked for them to be sent to Ross Park Mall during the fitting.3- When one of us called two days prior to the wedding to ask if our tux's had arrived the guy answering the phone said ""Oh... I don't know"" (insert an awkward, pregnant pause here while waiting for him to say ""Let me check that for you"") he instead said ""Well, I'm going to hang up now.""  And he made good on that promise, and hung up.4- Despite saying we'd get a call a few weeks ahead of the wedding to be resized in case one of us gained a few lbs over the winter, this call never came so we basically had to hope that everything fit as it needed to.5- We were at one point informed that MW had our emails on file and that when our tuxes arrived at the store we would receive an email letting us know.  Not a single groomsman received any such email to that effect.6- One of the groomsmen randomly received a black tie while everybody else had white.  Another received no studs.  We discovered this approximately two hours to show-time while relatively far from civilization.7- On picking up my tux I informed the associate ""I'll be unable to get to a Men's Wearhouse for a few days after the wedding, is this alright"" to which she responded ""Yeah that should be fine"" so when my girlfriend graciously dropped off my tux for me a few days later and learned of the $100 late fee, I was totally caught off guard.8- My girlfriend was also caught totally off guard by the associate at Ross Park Mall who was incredibly rude to her when  he informed her of said late fee.9- As the Best Man I was given a coupon card for $50 off my next rental at Men's Wearhouse.  Since I am in another wedding next month with rentals from MW I figured this would be an opportune time to use it.  Imagine my shock while paying for the next weddings rental, when I presented the coupon and was told ""Oh, that isn't for this.  That is intended for YOUR wedding.  Oh and it expires on December 31st of this year."" 10- The groom himself decided to use a coupon to purchase a suit for the wedding and to own, rather than rent a tux for the occasion.  He was ensured by the Homestead staff that the coupon would be fine for this purpose and got fitted for it.  When he went to pick up his suit and pay with the aid of said approved coupon he was instead forced into an argument with an associate who insisted he could not use the coupon towards the suit that an associate a few weeks earlier had insisted he could use.  Granted, now I am speaking for another person so take that with as much salt as you may, but he reiterated this fact to me several times prior to his wedding last week.Over my friends wedding weekend, any time anything even went slightly wrong at and around his wedding, the joke between the Groom and his Groomsmen was ""Effing Men's Wearhouse.""  For example, at a restaurant, ""Wait I asked for no onions on this sandwich. - Effing Men's Wearhouse!""  ""Noise complaint at the hotel room Men's Wearhouse.""Another groomsman looked at me when we discovered the wrong color tie one of us received and said to me ""I hope you're taking notes for your own impending wedding"" to which I replied ""Perhaps I could find better service from GoodWill of Western PA""Congrats Men's Wearhouse.  You became the butt of every joke for every mishap for an entire weekend around a wedding to which you provided the suits.TL;DR - 10 mistakes, several rude associates and 1 future groom going to Jos. A. Bank.
",0
